Date,Ticker,Factor,R2
2021-04-19,CPNG,R2,0.28081669703313084
2021-04-20,CPNG,R2,0.2172465663150297
2021-04-21,CPNG,R2,0.22145514583065484
2021-04-22,CPNG,R2,0.2528952389702426
2021-04-23,CPNG,R2,0.23824106551137902
2021-04-26,CPNG,R2,0.3008933266636534
2021-04-27,CPNG,R2,0.29940909498628354
2021-04-28,CPNG,R2,0.29548449190751913
2021-04-29,CPNG,R2,0.29478188050753396
2021-04-30,CPNG,R2,0.2914710370233936
2021-05-03,CPNG,R2,0.29363528411978845
2021-05-04,CPNG,R2,0.2854257626540819
2021-05-05,CPNG,R2,0.2825350832079787
2021-05-06,CPNG,R2,0.2886996283242499
2021-05-07,CPNG,R2,0.2757747387016327
2021-05-10,CPNG,R2,0.22503265663831196
2021-05-11,CPNG,R2,0.2223336593206794
2021-05-12,CPNG,R2,0.22979863288911306
2021-05-13,CPNG,R2,0.21384269328244265
2021-05-14,CPNG,R2,0.2031514014369744
2021-05-17,CPNG,R2,0.21873911180409022
2021-05-18,CPNG,R2,0.23324185925966334
2021-05-19,CPNG,R2,0.22917928805058907
2021-05-20,CPNG,R2,0.22481297318395044
2021-05-21,CPNG,R2,0.22921959213914933
2021-05-24,CPNG,R2,0.23500575145722025
2021-05-25,CPNG,R2,0.22967233770801188
2021-05-26,CPNG,R2,0.24065741644395622
2021-05-27,CPNG,R2,0.2331495198328949
2021-05-28,CPNG,R2,0.2273254341775247
2021-06-01,CPNG,R2,0.22677737206703175
2021-06-02,CPNG,R2,0.23768856578139352
2021-06-03,CPNG,R2,0.25901459813544003
2021-06-04,CPNG,R2,0.2729810903963249
2021-06-07,CPNG,R2,0.30508039341818527
2021-06-08,CPNG,R2,0.3031579595658964
2021-06-09,CPNG,R2,0.3000902393270347
2021-06-10,CPNG,R2,0.29532061459010794
2021-06-11,CPNG,R2,0.2949159866689127
2021-06-14,CPNG,R2,0.31324802177430044
2021-06-15,CPNG,R2,0.30012497080573564
2021-06-16,CPNG,R2,0.29584803615217925
2021-06-17,CPNG,R2,0.2835566485974824
2021-06-18,CPNG,R2,0.26340001339990415
2021-06-21,CPNG,R2,0.26649582996549814
2021-06-22,CPNG,R2,0.27087528253427207
2021-06-23,CPNG,R2,0.3156180261271325
2021-06-24,CPNG,R2,0.3065677648201526
2021-06-25,CPNG,R2,0.30928419394452045
2021-06-28,CPNG,R2,0.3574560654133828
2021-06-29,CPNG,R2,0.3282450348625815
2021-06-30,CPNG,R2,0.32705908653439686
2021-07-01,CPNG,R2,0.3403008055329838
2021-07-02,CPNG,R2,0.3381458909390995
2021-07-06,CPNG,R2,0.3377180919777477
2021-07-07,CPNG,R2,0.3311665612822313
2021-07-08,CPNG,R2,0.3091632826312414
2021-07-09,CPNG,R2,0.31570409690017454
2021-07-12,CPNG,R2,0.3226084877045837
2021-07-13,CPNG,R2,0.3242989250676791
2021-07-14,CPNG,R2,0.3318237503652489
2021-07-15,CPNG,R2,0.34619080353041043
2021-07-16,CPNG,R2,0.3561728813602042
2021-07-19,CPNG,R2,0.3624277672314268
2021-07-20,CPNG,R2,0.33897806295729194
2021-07-21,CPNG,R2,0.34083051222493355
2021-07-22,CPNG,R2,0.3344166416340342
2021-07-23,CPNG,R2,0.3409719410566333
2021-07-26,CPNG,R2,0.3373352928100394
2021-07-27,CPNG,R2,0.321200227217347
2021-07-28,CPNG,R2,0.34531115674872503
2021-07-29,CPNG,R2,0.35148283175079764
2021-07-30,CPNG,R2,0.3523272808191751
2021-08-02,CPNG,R2,0.34582081467181514
2021-08-03,CPNG,R2,0.35519187428724996
2021-08-04,CPNG,R2,0.34838501376993525
2021-08-05,CPNG,R2,0.41409572408768436
2021-08-06,CPNG,R2,0.4151976843884988
2021-08-09,CPNG,R2,0.37678447538813464
2021-08-10,CPNG,R2,0.2980563270487089
2021-08-11,CPNG,R2,0.2623859213368508
2021-08-12,CPNG,R2,0.20749026981965124
2021-08-13,CPNG,R2,0.21023778242441649
2021-08-16,CPNG,R2,0.19421332321177787
2021-08-17,CPNG,R2,0.16416550638432637
2021-08-18,CPNG,R2,0.12195935496924526
2021-08-19,CPNG,R2,0.12144277440875995
2021-08-20,CPNG,R2,0.11870283228178202
2021-08-23,CPNG,R2,0.09287377490384285
2021-08-24,CPNG,R2,0.10092480243135893
2021-08-25,CPNG,R2,0.09757038002548712
2021-08-26,CPNG,R2,0.10261240819386919
2021-08-27,CPNG,R2,0.09362298026373217
2021-08-30,CPNG,R2,0.10609460486629019
2021-08-31,CPNG,R2,0.1042596356457437
2021-09-01,CPNG,R2,0.09232122136725562
2021-09-02,CPNG,R2,0.10439793325472668
2021-09-03,CPNG,R2,0.10174872418528136
2021-09-07,CPNG,R2,0.18951736633474336
2021-09-08,CPNG,R2,0.20754855598081923
2021-09-09,CPNG,R2,0.22265055042514081
2021-09-10,CPNG,R2,0.2327777091830351
2021-09-13,CPNG,R2,0.22297286177963593
2021-09-14,CPNG,R2,0.23788550026791888
2021-09-15,CPNG,R2,0.23475189237617633
2021-09-16,CPNG,R2,0.23247591519077704
2021-09-17,CPNG,R2,0.2346922509566003
2021-09-20,CPNG,R2,0.24809797511160592
2021-09-21,CPNG,R2,0.2499593750656518
2021-09-22,CPNG,R2,0.25078543056067537
2021-09-23,CPNG,R2,0.22722707675514553
2021-09-24,CPNG,R2,0.22827940080396092
2021-09-27,CPNG,R2,0.2373989095970077
2021-09-28,CPNG,R2,0.24293306627821065
2021-09-29,CPNG,R2,0.23984565317560858
2021-09-30,CPNG,R2,0.23668407495459065
2021-10-01,CPNG,R2,0.23951621841013016
2021-10-04,CPNG,R2,0.27098768543312235
2021-10-05,CPNG,R2,0.2901730180910783
2021-10-06,CPNG,R2,0.26793513066740515
2021-10-07,CPNG,R2,0.27706473588861735
2021-10-08,CPNG,R2,0.23472654994118225
2021-10-11,CPNG,R2,0.23905558346142342
2021-10-12,CPNG,R2,0.24476669068211132
2021-10-13,CPNG,R2,0.24620302065887056
2021-10-14,CPNG,R2,0.24831870912417142
2021-10-15,CPNG,R2,0.29441026715011365
2021-10-18,CPNG,R2,0.2835471769826987
2021-10-19,CPNG,R2,0.3021931165028071
2021-10-20,CPNG,R2,0.33276293270459734
2021-10-21,CPNG,R2,0.3350423110989613
2021-10-22,CPNG,R2,0.3158146607108119
2021-10-25,CPNG,R2,0.3040783947190989
2021-10-26,CPNG,R2,0.29633937147245326
2021-10-27,CPNG,R2,0.28604970347094427
2021-10-28,CPNG,R2,0.29274151690001704
2021-10-29,CPNG,R2,0.28575549645118337
2021-11-01,CPNG,R2,0.3019102120808642
2021-11-02,CPNG,R2,0.3049036636234367
2021-11-03,CPNG,R2,0.320699033544686
2021-11-04,CPNG,R2,0.3175855413078442
2021-11-05,CPNG,R2,0.3210836216953774
2021-11-08,CPNG,R2,0.32621321450841556
2021-11-09,CPNG,R2,0.3271667239230811
2021-11-10,CPNG,R2,0.32511460140645654
2021-11-11,CPNG,R2,0.3596340367929216
2021-11-12,CPNG,R2,0.24741725264568315
2021-11-15,CPNG,R2,0.24243078152970665
2021-11-16,CPNG,R2,0.27142779852686905
2021-11-17,CPNG,R2,0.25680108188701534
2021-11-18,CPNG,R2,0.24613551493099706
2021-11-19,CPNG,R2,0.24668320078503025
2021-11-22,CPNG,R2,0.24800056364684542
2021-11-23,CPNG,R2,0.24784582391664933
2021-11-24,CPNG,R2,0.22824281687578718
2021-11-26,CPNG,R2,0.2277958701434083
2021-11-29,CPNG,R2,0.22948250101017043
2021-11-30,CPNG,R2,0.2326245823635268
2021-12-01,CPNG,R2,0.21043837256781595
2021-12-02,CPNG,R2,0.19816281217072174
2021-12-03,CPNG,R2,0.17565716921855346
2021-12-06,CPNG,R2,0.18684434927480087
2021-12-07,CPNG,R2,0.23692923914237562
2021-12-08,CPNG,R2,0.21745534562141589
2021-12-09,CPNG,R2,0.22598459119556336
2021-12-10,CPNG,R2,0.2349043757116449
2021-12-13,CPNG,R2,0.2167250496345795
2021-12-14,CPNG,R2,0.21034599704466717
2021-12-15,CPNG,R2,0.1878131777748444
2021-12-16,CPNG,R2,0.18141737676577918
2021-12-17,CPNG,R2,0.2133335744531053
2021-12-20,CPNG,R2,0.2197714086708643
2021-12-21,CPNG,R2,0.24424986401478943
2021-12-22,CPNG,R2,0.2397615556360515
2021-12-23,CPNG,R2,0.2440440635915545
2021-12-27,CPNG,R2,0.23616102936633254
2021-12-28,CPNG,R2,0.23463439516426177
2021-12-29,CPNG,R2,0.22496337652221243
2021-12-30,CPNG,R2,0.24462579325642997
2021-12-31,CPNG,R2,0.2453321055330494
2022-01-03,CPNG,R2,0.24663756607335718
2022-01-04,CPNG,R2,0.2987975244071759
2022-01-05,CPNG,R2,0.33814886579101033
2022-01-06,CPNG,R2,0.368045942632211
2022-01-07,CPNG,R2,0.3653874795447024
2022-01-10,CPNG,R2,0.40374887914641056
2022-01-11,CPNG,R2,0.3792918260730217
2022-01-12,CPNG,R2,0.3943376104865075
2022-01-13,CPNG,R2,0.4092714968269183
2022-01-14,CPNG,R2,0.42718632374895893
2022-01-18,CPNG,R2,0.41580668630083495
2022-01-19,CPNG,R2,0.4153838951090342
2022-01-20,CPNG,R2,0.4049412247113403
2022-01-21,CPNG,R2,0.36072202015921917
2022-01-24,CPNG,R2,0.36485573989474995
2022-01-25,CPNG,R2,0.3452391244973574
2022-01-26,CPNG,R2,0.3448132346595716
2022-01-27,CPNG,R2,0.3245824319096422
2022-01-28,CPNG,R2,0.3179346365388055
2022-01-31,CPNG,R2,0.37978173799813386
2022-02-01,CPNG,R2,0.3849774494501236
2022-02-02,CPNG,R2,0.3776759625538503
2022-02-03,CPNG,R2,0.3831975471269322
2022-02-04,CPNG,R2,0.38119767408033256
2022-02-07,CPNG,R2,0.38221451614174573
2022-02-08,CPNG,R2,0.3987848309349814
2022-02-09,CPNG,R2,0.483536658923849
2022-02-10,CPNG,R2,0.4587300664162275
2022-02-11,CPNG,R2,0.45313420125702397
2022-02-14,CPNG,R2,0.4535716810781738
2022-02-15,CPNG,R2,0.46067150721545325
2022-02-16,CPNG,R2,0.470145162102129
2022-02-17,CPNG,R2,0.46818549627935346
2022-02-18,CPNG,R2,0.46345070762954077
2022-02-22,CPNG,R2,0.47628311292210357
2022-02-23,CPNG,R2,0.45622866234799286
2022-02-24,CPNG,R2,0.45908775243567057
2022-02-25,CPNG,R2,0.4752244319835782
2022-02-28,CPNG,R2,0.50223983043052
2022-03-01,CPNG,R2,0.49376132530517414
2022-03-02,CPNG,R2,0.5103037027975854
2022-03-03,CPNG,R2,0.5053392240600743
2022-03-04,CPNG,R2,0.5212626662979729
2022-03-07,CPNG,R2,0.5257089113177311
2022-03-08,CPNG,R2,0.5346556954503188
2022-03-09,CPNG,R2,0.5700919674750238
2022-03-10,CPNG,R2,0.5631768697122768
2022-03-11,CPNG,R2,0.5664980260940615
2022-03-14,CPNG,R2,0.5844765462882311
2022-03-15,CPNG,R2,0.5763024878749256
2022-03-16,CPNG,R2,0.5538289300786163
2022-03-17,CPNG,R2,0.5589153961614675
2022-03-18,CPNG,R2,0.5407175131766384
2022-03-21,CPNG,R2,0.5412490513626884
2022-03-22,CPNG,R2,0.5195128202520654
2022-03-23,CPNG,R2,0.5197652369074706
2022-03-24,CPNG,R2,0.5277410287222066
2022-03-25,CPNG,R2,0.5276356470684544
2022-03-28,CPNG,R2,0.505375393159015
2022-03-29,CPNG,R2,0.5134550549200987
2022-03-30,CPNG,R2,0.5046502280610781
2022-03-31,CPNG,R2,0.51710810489824
2022-04-01,CPNG,R2,0.5076336836340626
2022-04-04,CPNG,R2,0.5102896119509308
2022-04-05,CPNG,R2,0.5133615026393079
2022-04-06,CPNG,R2,0.4997603481705831
2022-04-07,CPNG,R2,0.49179257772693463
2022-04-08,CPNG,R2,0.4865704773021493
2022-04-11,CPNG,R2,0.47779449430262044
2022-04-12,CPNG,R2,0.4836808947423774
2022-04-13,CPNG,R2,0.48474526496126946
2022-04-14,CPNG,R2,0.48960840125032423
2022-04-18,CPNG,R2,0.49009367586455266
2022-04-19,CPNG,R2,0.4839561532737988
2022-04-20,CPNG,R2,0.5021003965179542
2022-04-21,CPNG,R2,0.5116936971550865
2022-04-22,CPNG,R2,0.5147770428360179
2022-04-25,CPNG,R2,0.5337909321008736
2022-04-26,CPNG,R2,0.5438433828189746
2022-04-27,CPNG,R2,0.5333106640259297
2022-04-28,CPNG,R2,0.5351166777647972
2022-04-29,CPNG,R2,0.5422255049238565
2022-05-02,CPNG,R2,0.5463660057801563
2022-05-03,CPNG,R2,0.5473023605790172
2022-05-04,CPNG,R2,0.5381761510067463
2022-05-05,CPNG,R2,0.556323254255803
2022-05-06,CPNG,R2,0.52344852265535
2022-05-09,CPNG,R2,0.5300199141209145
2022-05-10,CPNG,R2,0.4888450657907406
2022-05-11,CPNG,R2,0.4999412654932808
2022-05-12,CPNG,R2,0.5095487113617247
2022-05-13,CPNG,R2,0.5271268966424186
2022-05-16,CPNG,R2,0.5516498993382877
2022-05-17,CPNG,R2,0.5531503157499236
2022-05-18,CPNG,R2,0.5466385319032268
2022-05-19,CPNG,R2,0.5538125259328165
2022-05-20,CPNG,R2,0.5602329039734943
2022-05-23,CPNG,R2,0.5612940736233212
2022-05-24,CPNG,R2,0.5578269617318603
2022-05-25,CPNG,R2,0.5571060224664373
2022-05-26,CPNG,R2,0.5406185606045202
2022-05-27,CPNG,R2,0.5530730126992287
2022-05-31,CPNG,R2,0.5453510705983244
2022-06-01,CPNG,R2,0.5360943522716828
2022-06-02,CPNG,R2,0.5355883775292556
2022-06-03,CPNG,R2,0.5164857266268936
2022-06-06,CPNG,R2,0.5719400488163423
2022-06-07,CPNG,R2,0.5453350345887339
2022-06-08,CPNG,R2,0.5321446182974207
2022-06-09,CPNG,R2,0.5543379455400002
2022-06-10,CPNG,R2,0.5225618585493883
2022-06-13,CPNG,R2,0.5266720902087847
2022-06-14,CPNG,R2,0.5368101584927587
2022-06-15,CPNG,R2,0.5423845031910639
2022-06-16,CPNG,R2,0.5283728723595338
2022-06-17,CPNG,R2,0.5352240647865871
2022-06-21,CPNG,R2,0.5782899080564639
2022-06-22,CPNG,R2,0.5752367720886157
2022-06-23,CPNG,R2,0.5742954907326467
2022-06-24,CPNG,R2,0.5746379720895328
2022-06-27,CPNG,R2,0.5778284287380353
2022-06-28,CPNG,R2,0.5832849011852155
2022-06-29,CPNG,R2,0.5801105931083775
2022-06-30,CPNG,R2,0.5806833387148147
2022-07-01,CPNG,R2,0.5170201785731126
2022-07-05,CPNG,R2,0.5459665664395521
2022-07-06,CPNG,R2,0.5464309690137662
2022-07-07,CPNG,R2,0.5580592767390181
2022-07-08,CPNG,R2,0.5530090412112787
2022-07-11,CPNG,R2,0.5584124799212073
2022-07-12,CPNG,R2,0.5658320338730269
2022-07-13,CPNG,R2,0.5701446352100747
2022-07-14,CPNG,R2,0.5693591418432296
2022-07-15,CPNG,R2,0.5622951228049932
2022-07-18,CPNG,R2,0.5524898711930822
2022-07-19,CPNG,R2,0.5426814783677669
2022-07-20,CPNG,R2,0.5449471060419921
2022-07-21,CPNG,R2,0.5427952899727774
2022-07-22,CPNG,R2,0.5341922413644299
2022-07-25,CPNG,R2,0.5343759019865535
2022-07-26,CPNG,R2,0.5335735003660833
2022-07-27,CPNG,R2,0.5001401633510298
2022-07-28,CPNG,R2,0.4928118190338724
2022-07-29,CPNG,R2,0.4988967559736608
2022-08-01,CPNG,R2,0.5073056983232032
2022-08-02,CPNG,R2,0.4817163249756804
2022-08-03,CPNG,R2,0.4920322963312521
2022-08-04,CPNG,R2,0.4039587032294709
2022-08-05,CPNG,R2,0.4153257173576922
2022-08-08,CPNG,R2,0.3673508063026667
2022-08-09,CPNG,R2,0.4173397050967993
2022-08-10,CPNG,R2,0.43326840385803755
2022-08-11,CPNG,R2,0.4016035625229165
2022-08-12,CPNG,R2,0.3942499211334388
2022-08-15,CPNG,R2,0.38819943904417575
2022-08-16,CPNG,R2,0.3875794372895556
2022-08-17,CPNG,R2,0.39337840460474305
2022-08-18,CPNG,R2,0.38983903417587407
2022-08-19,CPNG,R2,0.38019850962412827
2022-08-22,CPNG,R2,0.3695857571282427
2022-08-23,CPNG,R2,0.37134171884992706
2022-08-24,CPNG,R2,0.37303199426886546
2022-08-25,CPNG,R2,0.3745261415207646
2022-08-26,CPNG,R2,0.38718815821954655
2022-08-29,CPNG,R2,0.3868543085869366
2022-08-30,CPNG,R2,0.37756847829753193
2022-08-31,CPNG,R2,0.3776834704625932
2022-09-01,CPNG,R2,0.39964044641570595
2022-09-02,CPNG,R2,0.43137085598802416
2022-09-06,CPNG,R2,0.4287202035978669
2022-09-07,CPNG,R2,0.4115437645215687
2022-09-08,CPNG,R2,0.3770547306704627
2022-09-09,CPNG,R2,0.40040720945302166
2022-09-12,CPNG,R2,0.39333210924822737
2022-09-13,CPNG,R2,0.4436816414258271
2022-09-14,CPNG,R2,0.4384377530489718
2022-09-15,CPNG,R2,0.43233537401231226
2022-09-16,CPNG,R2,0.4532288453445501
2022-09-19,CPNG,R2,0.44752139050591444
2022-09-20,CPNG,R2,0.4403369142873492
2022-09-21,CPNG,R2,0.45492247680527487
2022-09-22,CPNG,R2,0.45379298953418545
2022-09-23,CPNG,R2,0.47225850191821206
2022-09-26,CPNG,R2,0.46588873186256496
2022-09-27,CPNG,R2,0.5477231543558342
2022-09-28,CPNG,R2,0.5362501985946657
2022-09-29,CPNG,R2,0.5397542330992819
2022-09-30,CPNG,R2,0.5460625940112074
2022-10-03,CPNG,R2,0.566541197389832
2022-10-04,CPNG,R2,0.5903511893441454
2022-10-05,CPNG,R2,0.5887578662918289
2022-10-06,CPNG,R2,0.5899901009269277
2022-10-07,CPNG,R2,0.6079568935357429
2022-10-10,CPNG,R2,0.6158625915163186
2022-10-11,CPNG,R2,0.6203540191114115
2022-10-12,CPNG,R2,0.5862430075379529
2022-10-13,CPNG,R2,0.5392676473516921
2022-10-14,CPNG,R2,0.5614896945832045
2022-10-17,CPNG,R2,0.5393266957546621
2022-10-18,CPNG,R2,0.5397483728900097
2022-10-19,CPNG,R2,0.5378750241816781
2022-10-20,CPNG,R2,0.6225010266526645
2022-10-21,CPNG,R2,0.5839580373192437
2022-10-24,CPNG,R2,0.5805462229294693
2022-10-25,CPNG,R2,0.602079823144452
2022-10-26,CPNG,R2,0.569738349293764
2022-10-27,CPNG,R2,0.5388031023994768
2022-10-28,CPNG,R2,0.5379949983867582
2022-10-31,CPNG,R2,0.5518947670953438
2022-11-01,CPNG,R2,0.5516822133786418
2022-11-02,CPNG,R2,0.5453873022186285
2022-11-03,CPNG,R2,0.5352849517469971
2022-11-04,CPNG,R2,0.5629700065280521
2022-11-07,CPNG,R2,0.5583993447816527
2022-11-08,CPNG,R2,0.5697653594555918
2022-11-09,CPNG,R2,0.5955430952400224
2022-11-10,CPNG,R2,0.6738687439297224
2022-11-11,CPNG,R2,0.6226516183059919
2022-11-14,CPNG,R2,0.6250715002874727
2022-11-15,CPNG,R2,0.633225997008483
2022-11-16,CPNG,R2,0.6313267578417596
2022-11-17,CPNG,R2,0.6293188125562341
2022-11-18,CPNG,R2,0.6249746218928101
2022-11-21,CPNG,R2,0.6327681486631014
2022-11-22,CPNG,R2,0.6249652834492299
2022-11-23,CPNG,R2,0.6271512479594685
2022-11-25,CPNG,R2,0.626234758230733
2022-11-28,CPNG,R2,0.6413504953062239
2022-11-29,CPNG,R2,0.6411469883128951
2022-11-30,CPNG,R2,0.6295737061558011
2022-12-01,CPNG,R2,0.6235862657095552
2022-12-02,CPNG,R2,0.6177925380020385
2022-12-05,CPNG,R2,0.6317683777646513
2022-12-06,CPNG,R2,0.6192203427470273
2022-12-07,CPNG,R2,0.6101526971936297
2022-12-08,CPNG,R2,0.6107032369679992
2022-12-09,CPNG,R2,0.6089595009906229
2022-12-12,CPNG,R2,0.6067229681617606
2022-12-13,CPNG,R2,0.5835741856141219
2022-12-14,CPNG,R2,0.5837050671647772
2022-12-15,CPNG,R2,0.5928691456572175
2022-12-16,CPNG,R2,0.611396389648275
2022-12-19,CPNG,R2,0.5897350500936676
2022-12-20,CPNG,R2,0.591065609874377
2022-12-21,CPNG,R2,0.5845634804506163
2022-12-22,CPNG,R2,0.5763075420122905
2022-12-23,CPNG,R2,0.577360881049285
2022-12-27,CPNG,R2,0.563043215708931
2022-12-28,CPNG,R2,0.5575198705777642
2022-12-29,CPNG,R2,0.5297809376875995
2022-12-30,CPNG,R2,0.5293753452457726
2023-01-03,CPNG,R2,0.5477029190512277
2023-01-04,CPNG,R2,0.5354495457943256
2023-01-05,CPNG,R2,0.5236276053237598
2023-01-06,CPNG,R2,0.5385354996037586
2023-01-09,CPNG,R2,0.5363987465422864
2023-01-10,CPNG,R2,0.5512425683131625
2023-01-11,CPNG,R2,0.5082653681984903
2023-01-12,CPNG,R2,0.469508667208668
2023-01-13,CPNG,R2,0.4696792375108201
2023-01-17,CPNG,R2,0.46903455042097864
2023-01-18,CPNG,R2,0.48436145994930546
2023-01-19,CPNG,R2,0.5096976509174223
2023-01-20,CPNG,R2,0.5121368653291758
2023-01-23,CPNG,R2,0.5069007375588157
2023-01-24,CPNG,R2,0.5033674651823272
2023-01-25,CPNG,R2,0.49766738157377566
2023-01-26,CPNG,R2,0.49995111503346334
2023-01-27,CPNG,R2,0.5024933589402212
2023-01-30,CPNG,R2,0.5020826433146417
2023-01-31,CPNG,R2,0.5126019746744663
2023-02-01,CPNG,R2,0.5504627115012508
2023-02-02,CPNG,R2,0.5524655159975742
2023-02-03,CPNG,R2,0.5795547330833614
2023-02-06,CPNG,R2,0.5577147222018055
2023-02-07,CPNG,R2,0.5444521188244613
2023-02-08,CPNG,R2,0.4714676908228801
2023-02-09,CPNG,R2,0.457895832050242
2023-02-10,CPNG,R2,0.45264364624932363
2023-02-13,CPNG,R2,0.4478597848010294
2023-02-14,CPNG,R2,0.4494111032446113
2023-02-15,CPNG,R2,0.49507572003383715
2023-02-16,CPNG,R2,0.4864094889462147
2023-02-17,CPNG,R2,0.46137488880661426
2023-02-21,CPNG,R2,0.48871887275215664
2023-02-22,CPNG,R2,0.49218915327530677
2023-02-23,CPNG,R2,0.48310396660991706
2023-02-24,CPNG,R2,0.4710446841416104
2023-02-27,CPNG,R2,0.4607318309210994
2023-02-28,CPNG,R2,0.4328840073485152
2023-03-01,CPNG,R2,0.44112433448132227
2023-03-02,CPNG,R2,0.4379377643394885
2023-03-03,CPNG,R2,0.43803643923308877
2023-03-06,CPNG,R2,0.4383497464931716
2023-03-07,CPNG,R2,0.44026681271470525
2023-03-08,CPNG,R2,0.4439219759626408
2023-03-09,CPNG,R2,0.46139271634143053
2023-03-10,CPNG,R2,0.45253260191761746
2023-03-13,CPNG,R2,0.46768839047988686
2023-03-14,CPNG,R2,0.46408920381181884
2023-03-15,CPNG,R2,0.42810510226295273
2023-03-16,CPNG,R2,0.4398645868700526
2023-03-17,CPNG,R2,0.4599744401916629
2023-03-20,CPNG,R2,0.45164832549082823
2023-03-21,CPNG,R2,0.43888529054539693
2023-03-22,CPNG,R2,0.4102883221040994
2023-03-23,CPNG,R2,0.403467872564481
2023-03-24,CPNG,R2,0.4183006237998653
2023-03-27,CPNG,R2,0.41381373368371277
2023-03-28,CPNG,R2,0.4256333653086165
2023-03-29,CPNG,R2,0.4328706842378378
2023-03-30,CPNG,R2,0.4306824240792906
2023-03-31,CPNG,R2,0.41370209230721755
2023-04-03,CPNG,R2,0.41919930201160727
2023-04-04,CPNG,R2,0.3966699278651552
2023-04-05,CPNG,R2,0.41381404005316846
2023-04-06,CPNG,R2,0.413318107857262
2023-04-10,CPNG,R2,0.4878246429306713
2023-04-11,CPNG,R2,0.5444863659385192
2023-04-12,CPNG,R2,0.550267724828118
2023-04-13,CPNG,R2,0.5529350680930266
2023-04-14,CPNG,R2,0.5276049617234688
2023-04-17,CPNG,R2,0.5207547613139805
2023-04-18,CPNG,R2,0.5160149852902431
2023-04-19,CPNG,R2,0.5327327774045038
2023-04-20,CPNG,R2,0.5162538117423836
2023-04-21,CPNG,R2,0.5223214714221358
2023-04-24,CPNG,R2,0.5209533935921131
2023-04-25,CPNG,R2,0.5066509455601256
2023-04-26,CPNG,R2,0.5084441502565218
2023-04-27,CPNG,R2,0.5043749709612213
2023-04-28,CPNG,R2,0.5567492730642487
2023-05-01,CPNG,R2,0.5234416530205823
2023-05-02,CPNG,R2,0.5480797041626357
2023-05-03,CPNG,R2,0.5751240019975816
2023-05-04,CPNG,R2,0.5669962407653144
2023-05-05,CPNG,R2,0.5501977281029169
2023-05-08,CPNG,R2,0.538972652112476
2023-05-09,CPNG,R2,0.5459098601318756
2023-05-10,CPNG,R2,0.4773634654046047
2023-05-11,CPNG,R2,0.4764375929568251
2023-05-12,CPNG,R2,0.4471374309959405
2023-05-15,CPNG,R2,0.4516959274901269
2023-05-16,CPNG,R2,0.4653609726968624
2023-05-17,CPNG,R2,0.41345171152984694
2023-05-18,CPNG,R2,0.41271344421961265
2023-05-19,CPNG,R2,0.39165538993672855
2023-05-22,CPNG,R2,0.35283846201264923
2023-05-23,CPNG,R2,0.3438533524082529
2023-05-24,CPNG,R2,0.33625929893181805
2023-05-25,CPNG,R2,0.3398536158335802
2023-05-26,CPNG,R2,0.3753047928256882
2023-05-30,CPNG,R2,0.3302175816016708
2023-05-31,CPNG,R2,0.32805405424481104
2023-06-01,CPNG,R2,0.33177186649927504
2023-06-02,CPNG,R2,0.33352071167095554
2023-06-05,CPNG,R2,0.2805296643187797
2023-06-06,CPNG,R2,0.2780717173105216
2023-06-07,CPNG,R2,0.2688574778029855
2023-06-08,CPNG,R2,0.2746406876503674
2023-06-09,CPNG,R2,0.26628973089513197
2023-06-12,CPNG,R2,0.25885452010274423
2023-06-13,CPNG,R2,0.2495939584838741
2023-06-14,CPNG,R2,0.24401540991364679
2023-06-15,CPNG,R2,0.22570224916894577
2023-06-16,CPNG,R2,0.31880259993889415
2023-06-20,CPNG,R2,0.3231557888296692
2023-06-21,CPNG,R2,0.3157974755967915
2023-06-22,CPNG,R2,0.28896211250602877
2023-06-23,CPNG,R2,0.2904252084270459
2023-06-26,CPNG,R2,0.2685688288453252
2023-06-27,CPNG,R2,0.3035723361169258
2023-06-28,CPNG,R2,0.2886770629467794
2023-06-29,CPNG,R2,0.2906472575105594
2023-06-30,CPNG,R2,0.304856086175322
2023-07-03,CPNG,R2,0.30713622239518334
2023-07-05,CPNG,R2,0.31174446556421
2023-07-06,CPNG,R2,0.33446586584381466
2023-07-07,CPNG,R2,0.335422200199304
2023-07-10,CPNG,R2,0.33831716953728663
2023-07-11,CPNG,R2,0.32822625618148726
2023-07-12,CPNG,R2,0.3522769739448075
2023-07-13,CPNG,R2,0.35737023480704466
2023-07-14,CPNG,R2,0.36988078929938073
2023-07-17,CPNG,R2,0.38332723220812703
2023-07-18,CPNG,R2,0.3688249527940689
2023-07-19,CPNG,R2,0.36925626081699325
2023-07-20,CPNG,R2,0.40676758225109155
2023-07-21,CPNG,R2,0.413755786348879
2023-07-24,CPNG,R2,0.43945572262070043
2023-07-25,CPNG,R2,0.41768717032245184
2023-07-26,CPNG,R2,0.40522851391424464
2023-07-27,CPNG,R2,0.41783244266554465
2023-07-28,CPNG,R2,0.4305041648364386
2023-07-31,CPNG,R2,0.44158113913591013
2023-08-01,CPNG,R2,0.48785548125783806
2023-08-02,CPNG,R2,0.5187236784443204
2023-08-03,CPNG,R2,0.5296558449609572
2023-08-04,CPNG,R2,0.5223139141370754
2023-08-07,CPNG,R2,0.5367257640740899
2023-08-08,CPNG,R2,0.5355371291386946
2023-08-09,CPNG,R2,0.4121529125604365
2023-08-10,CPNG,R2,0.4069248956966971
